id,phones,label,intent,text,data-type,file
429,"['k', 'ɛ', 'v', 'uə', 'ɪ', 'tʂ', 'uː', 'iː', 'uə']",3,SetLightColor,change lamp to pink,smart-lights-en-far,1387.wav
430,"['t͡ʃʲ', 'y', 'n', 'ʂ', 'uə', 'a', 'ts', 'ɪ', 'o', 'tʂ', 'uə', 't', 'e', 'n']",3,SetLightColor,change lighting to pink,smart-lights-en-far,1388.wav
431,"['t͡ʃʲ', 'ə', 's̪', 'uə', 'ɪ', 's', 'y']",3,SetLightColor,change lights to blue,smart-lights-en-far,1389.wav
432,"['v', 'ə', 'n', 'ɪ', 'ə', 'ɔ', 'ð', 'o', 'ʁ', 'ɒ', 'ʏ', 'ɾ', 'ɑ', 'ʃ', 'ʊ', 'n', 't', 'ɪ', 't', 'ɛ']",4,SwitchLightOff,Can you turn the lights off.,smart-lights-en-far,139.wav
433,"['tʂ', 'e', 'ʐ', 'a', 'ɪ', 't', 'ə', 'v', 'ɪ', 'm', 'ɪ', 'ʂ', 'ɻ̩']",3,SetLightColor,change lights to pink,smart-lights-en-far,1390.wav
434,"['ts', 'j', 'n', 'ɨ', 'm', 'a', 'l', 'a', 'ɪ', 'n', 'ts', 'u', 'l', 'ɪ']",3,SetLightColor,change the garage lights to pink,smart-lights-en-far,1391.wav
435,"['tʂ', 'ɻ̩', 'ʒ', 'ɪ', 'a', 'ɪ', 'k͡p̚', 'uə', 'ð', 'ɛ']",3,SetLightColor,change the light to pink,smart-lights-en-far,1392.wav
436,"['tʲ', 'ɪ', 'z', 'ɹ̩', 'ɛ', 'ʐ', 'ɻ̩', 'm', 'a', 'ɪ', 's', 'v', 'ɪ']",3,SetLightColor,change the patio light to pink,smart-lights-en-far,1393.wav
437,"['d', 'iː', 'ɛ', 'l', 'a', 'ts', 'iː', 'n', 'y']",3,SetLightColor,change the patio lights to green,smart-lights-en-far,1394.wav
438,"['t', 'uə', 'ɪ', 'ɕ', 'iː', 'n', 'ɛ']",3,SetLightColor,change to red,smart-lights-en-far,1395.wav
439,"['k̟ʲ', 'ə', 'lʲ', 'ɪ', 'ɡ', 'ə', 'm', 'a', 'l', 'ð', 'a', 'f', 'ə', 'l', 'z', 'ɪ', 's']",4,SwitchLightOff,changing room lights off please,smart-lights-en-far,1396.wav
440,"['m', 'ɔ', 's', 'a', 'lʲ', 'ɪ', 'ts', 'ɪ', 'm', 'ɛ', 'x', 'ɪ', 'ʃ', 'ɔ']",4,SwitchLightOff,close all lights in the kids room,smart-lights-en-far,1397.wav
441,"['k', 'i', 'ɪ', 'm', 'o', 'm', 'ɪ', 'n', 'v', 'ɛ', 's', 'ʊ', 'n', 'x', 'd', 'ə', 'l', 'a', 'ɪ', 's', 'x']",3,SetLightColor,"create mood in bed room, turn lights to red",smart-lights-en-far,1398.wav
442,"['h', 'a', 't', 'a', 's', 'ə', 'ð', 'ɛ', 'x', 'ɪ', 'm', 'ɥ', 'ɪ', 's', 'sː', 'j', 'ɔ', 'ʁ', 'ɪ', 'k']",4,SwitchLightOff,cut off the lights in vestibule,smart-lights-en-far,1399.wav
443,"['ɪ', 't͡ʃ', 'ɔ', 's', 't', 'ɹ̩', 'ʁ', 'a', 'ɪ', 'ɛ', 't', 'ə', 'n', 'ɪ', 's', 't', 'd', 'a', 't', 'ə', 'n', 'ts', 'ɪ', 'pʲ', 'ɪ']",2,SetLightBrightness,Adjust the brightness to seventy-three.,smart-lights-en-far,14.wav
444,"['t̪ʰ', 'iː', 'h', 'ɛ', 'ð', 'a', 'l', 'a', 'm', 'ɔ', 'ð', 'a', 'ɪ', 'n', 'ɡ', 'iː', 'ɨ', 'ð', 'iː']",2,SetLightBrightness,Change all of the garden lighting to twenty,smart-lights-en-far,140.wav
445,"['ʒ', 'ɒ', 'n', 'ʒ', 'ə', 'n', 'ɔ', 'ɒ', 'ɪ', 'ɛ', 'ʁ', 'ɒ', 'ɴ', 'n', 'ɪ', 's', 'ɔ̃', 'ɛ', 's', 'ɒ', 't']",0,DecreaseBrightness,darken the light in the toilet,smart-lights-en-far,1400.wav
446,"['k', 'ɪ', 's', 'v', 'w', 'a', 'x', 'lʲ', 'ɪ', 'x', 's', 'ɔ', 'x']",0,DecreaseBrightness,decrease brightness in cellar,smart-lights-en-far,1401.wav
447,"['k̟ʲ', 'ɪ', 'k', 'lʲ', 'ɪ', 'x', 'ts', 'ɔ', 'ɪ', 'ɡ', 'ə', 'n', 't', 'ɪ', 'x', 'a', 'n', 'ə', 'l', 'ɛ', 'zʲ', 'ə', 'a', 'h', 'ɾ', 'ɒ']",0,DecreaseBrightness,decrease brightness in the basement,smart-lights-en-far,1402.wav
448,"['ɪ', 'lʲ', 'ɪ', 'ts', 'a', 'ɪ', 'ɛ', 'x', 'n', 'ɛ', 's', 'ɔ', 'v', 'a', 'ə', 'n', 'm', 'a', 'ɪ']",0,DecreaseBrightness,decrease brightness of bathroom lights,smart-lights-en-far,1403.wav
449,"['pʲ', 'iː', 'l', 'p', 'uə', 'iː', 'ts', 'a', 'ʐ', 'ɹ̩', 'm', 'iː', 'ɪ', 'x']",0,DecreaseBrightness,decrease brightness please,smart-lights-en-far,1404.wav
450,"['d', 'ɪ', 's', 'ts', 'a', 'ɛ', 't', 'ɪ', 'm', 'a', 'h', 'y', 'ð', 'ə', 'ɔ', 'ɾ', 'b̞', 'ə', 'a']",4,SwitchLightOff,decrease lights in laundry room to all the way off,smart-lights-en-far,1405.wav
451,"['pʲ', 'i', 'f', 'iː', 's̪', 'o', 'b̞', 'a', 'ɪ', 'm', 'ɛ', 's', 'm', 'ə']",0,DecreaseBrightness,decrease the light in the small meeting room,smart-lights-en-far,1406.wav
452,"['b̞', 'ə', 'n', 'ɾ', 'ɪ', 'm', 'ɔ', 'a', 't', 'ɛ', 'a']",0,DecreaseBrightness,dim the basement,smart-lights-en-far,1407.wav
453,"['tʲ', 'ɪ', 'n', 'ə', 'ð', 'ɛ', 'l', 'ɛ', 'm', 'w', 'a', 's']",0,DecreaseBrightness,dim the bed room lights ,smart-lights-en-far,1408.wav
454,"['d', 'ɪ', 'ə', 'ɪ', 'n', 'h', 'ɛ', 'ə', 'z', 'w', 'ɔ', 'tʂ', 'ɪ', 'x']",0,DecreaseBrightness,dim the boardroom,smart-lights-en-far,1409.wav
455,"['tʂ', 'ə', 'ɪ', 'n', 'v', 'ɔ', 'ð', 'ə', 'a', 'ɪ', 'k̟ʲ', 'i', 'lʲ', 'ə', 'n', 'lʲ', 'e', 'h', 't']",2,SetLightBrightness,Change all the lights to fifty.,smart-lights-en-far,141.wav
456,"['lʲ', 'e', 'n', 'z', 'a', 'ɡ', 'ɪ', 'x', 'v', 'y', 'ɡ', 'ə', 'ŋ', 'n', 'a', 'n', 'ɛ', 'ts', 'a', 's', 'x', 't']",0,DecreaseBrightness,dim the kids bedroom lights,smart-lights-en-far,1410.wav
457,"['pʲ', 'ə', 'n', 'o', 'ɛ', 'ts', 'ɪ', 'n', 'iː', 'x', 'iː', 'ð', 'ə', 'ʀ', 'a']",0,DecreaseBrightness,dim the lights in the cubicle,smart-lights-en-far,1411.wav
458,"['k̟ʲ', 'iː', 'l', 'm', 'ə', 'm', 'ɪ', 'ɕ', 'i', 'm', 'ɪ', 'a', 'ɒ', 'm', 'ɒ']",0,DecreaseBrightness,dim the lights in the garden,smart-lights-en-far,1412.wav
459,"['ɪ', 'ɾ', 'a', 'ɪ', 'ɾʲ', 'ɪ', 'm', 'ə', 'n', 'v', 'uə', 'ɪ', 'ɛ', 'ts', 'ɹ̩', 'lʲ', 'i', 'n', 'a', 'ð', 'ɪ']",2,SetLightBrightness,dining room light at thirty nine,smart-lights-en-far,1413.wav
460,"['d', 'ə', 'ɪ', 'o', 'w', 'a', 'ɪ', 'x', 'ə', 'ʃ', 'uː', 'n', 'ɪ', 't͡ʃ', 'ɪ', 'l', 'ɡ', 'ə', 'n', 'ʀ', 'a', 'ʁ', 'ɾ']",2,SetLightBrightness,dining room lights at twenty two percent,smart-lights-en-far,1414.wav
461,"['d', 'a', 'ɪ', 'n', 'ə', 'm', 'a', 'ɪ', 'n', 'h', 'ɑ', 'f', 'ʊ']",4,SwitchLightOff,dining room lights off please,smart-lights-en-far,1415.wav
462,"['tʲ', 'a', 'ɪ', 'n', 'ɪ', 'ç', 'm', 'ɪ', 's', 'v̞ʲ', 'ɪ', 'ə', 'f', 'ɔ', 'ə', 'n', 'ɾ', 'ɹ̩', 'z', 'a', 't']",2,SetLightBrightness,dining room needs to be at twelve percent,smart-lights-en-far,1416.wav
463,"['ɪ', 'n', 'a', 'ɾ', 'ɪ', 's', 'a', 'ɪ', 'pʲ', 'iː', 'x', 'ʏ', 'z', 'a', 'f', 'uə', 'i', 'n', 'ɪ', 'z']",0,DecreaseBrightness,"do not waste the lights, decrease it please",smart-lights-en-far,1417.wav
464,"['v', 'a', 'ə', 'ð', 'x']",1,IncreaseBrightness,double the brightness,smart-lights-en-far,1418.wav
465,"['ɪ', 'l', 'ɕ', 'ə', 'ɾ', 'ə', 'p', 'w', 'ɛ', 'm', 'a', 'k', 'ʀ', 'n', 'ts', 'iː', 't̪ʰ', 'ɛ']",2,SetLightBrightness,entrance light level to ten,smart-lights-en-far,1419.wav
466,"['tʂ', 'iː', 'ʂ', 'æ', 'tɕ', 'i', 'a', 'l', 'ə', 'ɪ', 'n', 'tʂ', 'uə', 'ð', 'e', 't͡ɕ', 'iː', 'o']",3,SetLightColor,Change backyard lighting to pink please,smart-lights-en-far,142.wav
467,"['d', 'ə', 'ð', 'ə', 'ʃ', 'ɛ', 'ts', 'ʊ', 'bʲ', 'ɪ', 'p', 'e', 'f', 'ɛ', 'ɾ']",3,SetLightColor,entrance lights to pink please ,smart-lights-en-far,1420.wav
468,"['ɛ', 'k', 'ɪ', 'ɕ', 'ɻ̩', 'pʲ', 'ɪ', 'm', 'ɨ', 'ɪ', 'n', 't', 'ɛ', 'ɴ', 'ts', 'ɔ', 'ɾ', 'e', 't͡ɕ', 'j', 'uː']",2,SetLightBrightness,entrance should be lit at intensity two,smart-lights-en-far,1421.wav
469,"['d', 'ɔ', 'a', 'ts', 'a', 'ɪ', 'ɛ', 'ɡ', 'ə', 'n', 'ts', 'u', 'ə', 'h', 'ɪ', 'l', 'ə', 'n', 'ɪ', 's', 't', 'ɪ', 't']",3,SetLightColor,garage lights to red please,smart-lights-en-far,1422.wav
470,"['ʊ', 't', 'ɪ', 't', 'ə', 'v', 'ɪ', 'd', 'ə', 'ɪ', 'x', 'a', 's', 'ð', 'ə']",4,SwitchLightOff,get the bedroom dark,smart-lights-en-far,1423.wav
471,"['v', 'ə', 'ʃ', 'ɻ̩', 'l', 'a', 'ɪ', 'x', 'ɔ̃', 'n', 'a', 'ʊ', 'f', 'ɪ']",5,SwitchLightOn,get the lights on now please,smart-lights-en-far,1424.wav
472,"['v', 'a', 'ð', 'ə', 'ð', 'o', 'n', 'ɪ', 'mʲ', 'ə', 'h', 'a', 't', 'ɪ', 's', 'ɪ', 'a', 't', 'm', 'ɪ', 'd', 'ɹ̩', 'm', 'ɛ', 's', 't', 'ə']",5,SwitchLightOn,gimme lights in the kitchen,smart-lights-en-far,1425.wav
473,"['w', 'ɥ', 'ɪ', 'z', 'uə', 'l', 'a', 'l', 'ʀ', 'w', 'a', 'ɪ', 'tɕ', 'iː', 'd', 'a', 's', 'ɻ̩', 'l', 'i', 'b̞', 'ɛ']",3,SetLightColor,green is what I would like to the lights to be right now,smart-lights-en-far,1426.wav
474,"['ɨ', 'l', 'a', 'ɪ', 'x', 't', 'ɪ', 'n', 'ə', 'lʲ', 'ɪ', 'd', 'ɔ']",3,SetLightColor,green lights in the living room,smart-lights-en-far,1427.wav
475,"['k', 'ɪ', 'n', 'a', 's', 'f', 'ɔ', 'r', 'ə', 'n', 'ɪ', 'n', 'l', 'ɛ', 'ʐ', 'ɪ', 'k', 'ə']",3,SetLightColor,green lights on in living room,smart-lights-en-far,1428.wav
476,"['ɛ', 'ə', 'b̞', 'iː', 'ð', 'ə', 'n', 'p', 'ɛ', 's']",0,DecreaseBrightness,have it be less bright,smart-lights-en-far,1429.wav
477,"['t͡ʃʲ', 'ə', 'ɪ', 'n', 's', 't͡ʃ', 'a', 'v', 'ɛ', 'l', 'ɡ', 'ɪ', 'n', 't', 'a', 'b', 'ɹ̩', 'a']",3,SetLightColor,Change child's bedroom to have red lights.,smart-lights-en-far,143.wav
478,"['ɒ', 'l', 'ɪ', 'ð', 'ɪ', 'm', 'ə', 'm', 'ɛ', 'a', 'ɪ', 'a']",0,DecreaseBrightness,help me turn down the light,smart-lights-en-far,1430.wav
479,"['r', 'ɪ', 'x', 'm', 'x', 'ə', 'ɔ', 'ð', 'ɛ', 's̪', 'i', 'ð', 'ɛ', 's', 'ɛ', 'ɾ', 'ɑ', 'ɾ']",0,DecreaseBrightness,help me turn down the light in the cellar,smart-lights-en-far,1431.wav
480,"['tʰ', 'a', 'i', 'v', 'uə', 'a', 'iː', 'b̤', 'uə', 'e', 'ɾ', 'a', 'ɨ']",1,IncreaseBrightness,hey brighten the bedroom,smart-lights-en-far,1432.wav
481,"['f', 'i', 'lʲ', 'ə', 's', 't', 'e', 'h', 'ə', 'n', 'd', 'ɔ', 'ə', 'ɪ', 's', 't', 'ʃ', 'ɹ̩', 'l', 'ø', 'ɾ', 'ə', 'n', 'ɾ', 'a', 'n', 'ə', 'zʲ', 'ɛ']",1,IncreaseBrightness,"i cannot stand darkness, turn up the brightness now",smart-lights-en-far,1433.wav
482,"['a', 'ʝ', 'i', 'a']",5,SwitchLightOn,i need light,smart-lights-en-far,1434.wav
483,"['ɪ', 'n', 'ɪ', 'm', 'a', 'ʐ', 'o', 'a', 'ð', 'ə', 'n', 't͡ʃʲ', 'e', 'ɕ', 'lʲ', 'ɛ']",5,SwitchLightOn,i need lights on in the kids room,smart-lights-en-far,1435.wav
484,"['m', 'ɪ', 'l', 'tɕ', 'iː', 'm', 'b̞', 'a', 'ʐ', 'ɻ̩', 'l', 'a', 'f', 'ʌ', 'mʲ', 'ɪ', 'ɡ', 'o']",5,SwitchLightOn,i need to brighten up the meeting room,smart-lights-en-far,1436.wav
485,"['f', 'a', 'ts', 'ɔ', 'n', 'ɡ', 'e', 'o', 'ə', 'o', 'ɔ', 'ʁ', 'x']",3,SetLightColor,i want the large meeting room to be blue,smart-lights-en-far,1437.wav
486,"['l', 'ɔ', 'd', 'ə', 'ɾ', 'ɔ', 'm', 'ə', 'l', 'a', 'ɪ', 'ɕ']",5,SwitchLightOn,i want to turn the lights,smart-lights-en-far,1438.wav
487,"['b', 'a', 'ɪ', 'ɛ', 'o', 'n', 'h', 'ɪ', 'ə', 'mʲ', 'ɪ', 't', 'ɹ̩', 'ð', 'a', 'pʲ', 'ɪ', 'm', 'ɔ', 'ð', 'ɔ', 'ɾ']",0,DecreaseBrightness,i want you to make the light dimmer,smart-lights-en-far,1439.wav
488,"['k̟ʲ', 'ɪ', 'm', 'ɪ', 's', 'ɔ', 'a', 'ɡ', 'uə', 'ɾ', 'e']",3,SetLightColor,Change color to pink.,smart-lights-en-far,144.wav
489,"['b', 'a', 'ɪ', 'ɛ', 'k', 'l', 'ɛ', 'z', 'ə', 'd', 'ɛ', 'ə', 's', 'uː', 'ʀ', 'uː', 'tʂ', 'ɛ', 'l', 'ts', 'ɔ̃', 'ŋ', 'l', 'a', 'ɪ', 'x', 'n', 'lʲ', 'ɪ', 'k', 'a']",5,SwitchLightOn,i'd like the patio to get some lightening,smart-lights-en-far,1440.wav
490,"['a', 'ə', 'ts', 'a', 'ʊ', 'ɾ', 't', 'ɪ', 'tʲ']",5,SwitchLightOn,illuminate cellar,smart-lights-en-far,1441.wav
491,"['ɔ', 'ð', 'ə', 'ɪ', 't', 'ɛ', 'a']",5,SwitchLightOn,illuminate the kids room,smart-lights-en-far,1442.wav
492,"['ɪ', 'm', 'a', 'k̟ʲ', 'i', 'ɪ', 'ts', 'ɛ', 'z', 'ə', 'k', 'i', 's', 'ə', 'ʀ', 'a', 'ɪ', 'ɳ', 'ə', 'ts', 'ɪ', 'ð', 'ɛ', 'ð', 'ɪ', 't']",2,SetLightBrightness,in my kids bedroom change the brightness to fifty,smart-lights-en-far,1443.wav
493,"['ɪ', 'm', 'ɔ̃', 'tɕ', 'j', 'ɛ', 'tɕ', 'ə', 'a', 's', 'k̟ʲ', 'i', 'n', 'b̞', 'a', 'ɪ', 'z', 'o', 'a', 'x', 't', 'ɪ', 's', 'ə']",4,SwitchLightOff,in my kids room turn the lights off.,smart-lights-en-far,1444.wav
494,"['ɪ', 'n', 'ɾ', 'a', 'ɪ', 'h', 'ə', 'l', 'a', 'ɪ', 'n', 'ɪ', 'ɡ', 'e', 's']",3,SetLightColor,in the backyard the lights need to be pink,smart-lights-en-far,1445.wav
495,"['ɪ', 'ts', 'ɪ', 'm', 'ɪ', 'n', 'ə', 'f', 'iː', 'l', 'a', 'ð', 'a', 'ʁ', 'a', 'ɾ']",1,IncreaseBrightness,increase brightness in the lounge,smart-lights-en-far,1446.wav
496,"['ʊ', 'l', 'ɥ', 's', 'a', 'ɪ', 'a', 'ɾ', 'f', 'ɪ', 'm', 'ɨ', 'ʁ', 'y', 'b̞', 'ɪ', 'ɔ', 'ʁ', 'ɾ', 'tʲ']",1,IncreaseBrightness,increase brightness in the studio,smart-lights-en-far,1447.wav
497,"['ɪ', 'b̞', 'ɪ', 's', 'ð', 'ə', 'm', 'uə', 'a', 'ɪ', 'm', 'a', 'ts', 'a', 'm', 'w', 'a', 'ɪ']",1,IncreaseBrightness,increase brightness of lights .,smart-lights-en-far,1448.wav
498,"['k', 'ɥ', 'ə', 't͡ʃʲ', 'w', 'a', 'l', 'ə', 'n', 'ə', 'l', 'uə', 'ʀ', 'a', 'ʃ']",1,IncreaseBrightness,increase lighting in the garage,smart-lights-en-far,1449.wav
499,"['ə', 'n', 'ʂ', 'ɪ', 'ts', 'ʏ', 'm', 'a', 'ɪ', 'ts', 'ɪ', 'ð', 'e', 'ɛ', 'n', 't']",3,SetLightColor,Change kids room lights to pink,smart-lights-en-far,145.wav
500,"['ɪ', 'g', 'y', 'f', 'ə', 'n', 'ts', 'a', 'n', 'ɪ', 'ʃ']",1,IncreaseBrightness,increase the brightness,smart-lights-en-far,1450.wav
501,"['m', 'ɨ', 'ʀ', 'iː', 'ð', 'ə', 'm', 'ɛ', 'n', 'ɪ', 'ʃ', 'ɪ', 'ɛ', 'x']",1,IncreaseBrightness,increase the brightness in here,smart-lights-en-far,1451.wav
502,"['ɪ', 'tɕ', 'iː', 's̪', 'a', 'p', 'ɪ', 'x', 'ə', 'n', 'a', 'k', 'e', 'm', 'ə', 'ð', 'e', 'ə', 'ʃ', 'm', 'a', 'n', 'ts', 'ɛ', 'ɾ']",1,IncreaseBrightness,increase the brightness in the basement.,smart-lights-en-far,1452.wav
503,"['ɪ', 'n', 'f', 'ʏ', 's', 'ɔ', 'b̞', 'a', 'ɪ', 'n', 's', 'u', 'ð', 'a', 'ɾ', 'n', 'ɕ']",1,IncreaseBrightness,increase the brightness of entrance,smart-lights-en-far,1453.wav
504,"['ɪ', 'b̞', 'ɥ', 'n', 'ə', 'b', 'a', 'ɳ', 'ð', 'ə', 'ð']",1,IncreaseBrightness,increase the brightness of the garage,smart-lights-en-far,1454.wav
505,"['ʊ', 'n', 'tɕ', 'iː', 'ɕ', 'ə', 'ɪ', 'ә', 'm', 'ɔ', 'ʂ', 'a', 'ð', 'a', 'ɪ', 'ʂ', 'i', 'a', 'ɾ']",1,IncreaseBrightness,increase the brightness of the lights.,smart-lights-en-far,1455.wav
506,"['tɕ', 'ə', 'b̞', 'a', 't', 'ɪ', 'b', 'a', 'ʁ', 'ə', 'a', 's']",1,IncreaseBrightness,increase the brightness on the patio.,smart-lights-en-far,1456.wav
507,"['ts', 'ɪ', 's', 'ɪ', 'p', 'a', 's', 'ɪ', 'k', 'ə', 't', 'uə', 'k', 'a', 'd', 'ɔ̃', 'ð', 'ə', 'ʁ', 'ɛ', 'k']",0,DecreaseBrightness,is it possible to turn down the light,smart-lights-en-far,1457.wav
508,"['ɪ', 't', 'iː', 'tɕ', 'ə', 's', 'uː', 'f', 'ɪ', 'tʂ', 'ɔ', 'n', 't', 'a', 'ʊ', 'h', 'ð', 'ɪ', 'l', 'a', 'ɪ', 'h', 'ə', 'n', 'd', 'ɔ', 'lʲ', 'ɪ', 'ɔ', 'a', 'ɾ']",0,DecreaseBrightness,is it possible to turn down the light in the living room,smart-lights-en-far,1458.wav
509,"['ɛ', 't', 'ɔ', 'ɪ', 'ð', 'j', 'ɑ', 'a', 't', 'a', 't', 'm', 'ɪ', 's', 't']",5,SwitchLightOn,it's dark in here,smart-lights-en-far,1459.wav
510,"['k̟ʲ', 'ɛ', 's̪', 'o', 'b̞', 'a', 'ɴ', 'h', 'y', 'ð', 'ə', 'm', 'a', 'ɪ', 'ɛ', 'z', 'ə', 'ʁ', 'a', 'l', 'ə', 'f', 'e', 'ɪ', 't']",2,SetLightBrightness,Change laundry room lights to five please.,smart-lights-en-far,146.wav
511,"['ɕ', 'e', 'ɪ', 'ɴ', 'ts', 'o', 'd͡ʒ', 'ɔ', 'k̟ʲ', 'i', 'iː', 'k', 'ɾ', 'ɪ', 'n', 'ə', 'p', 'ɹ̩', 't', 'uə', 'ɛ', 'tʂ', 'ʌ', 'ts']",1,IncreaseBrightness,"its getting so dark in here, can you put the lights up",smart-lights-en-far,1460.wav
512,"['t͡ʃʲ', 't', 'ʏ', 'ʐ', 'b̞', 'ɔ', 'm', 'i', 'tɕ', 'ɪ', 'd', 'ɹ̩', 'r', 'p', 'a', 's', 'm', 'u', 'n', 'ɪ', 'ð', 'e', 'f', 'ɹ̩', 'n', 'w', 'a', 't͡ʃʲ', 't', 'e']",0,DecreaseBrightness,"its pretty bright in here, is there a possibility you can turn the lights down",smart-lights-en-far,1461.wav
513,"['ɪ', 'v', 'uə', 'ə', 'lʲ', 'ɪ', 'zʲ', 'a', 'f', 'ɪ', 'ɔ', 'ʁ', 'ɪ', 'ɛ', 'n', 'ʁ', 'a', 'lʲ', 'ə', 'ð', 'a', 'ɾʲ', 'ɪ']",1,IncreaseBrightness,"its pretty dark here , why didnt you turn the lights up",smart-lights-en-far,1462.wav
514,"['zʲ', 'ts', 'ɔ', 'ʁ', 'z', 'a', 'ʁ', 'k', 'lʲ', 'n', 'ɪ', 'v̞ʲ', 'i', 'z', 'ə', 'n', 't͡ʃʲ', 'ɛ', 'n', 'a', 'x', 'ts', 'uə', 'a', 'ɪ', 'n', 's', 't', 'ɛ', 'l', 'n', 'd', 'ɔ', 'ə', 'ʁ', 'ɔ', 'ɾ', 't']",1,IncreaseBrightness,"its so dark in here, please turn up the lights just a little",smart-lights-en-far,1463.wav
515,"['ts', 'ɔ', 'l', 'x', 'ə', 'm', 'uə', 'a', 't', 'ə', 'n', 'ts', 'ɪ', 'ʂ', 'ɛ', 'lʲ', 'a', 'l', 'ɔ', 'ɾ', 'ɪ', 'l', 's', 'ɪ', 'ð', 'a', 'ɾ']",0,DecreaseBrightness,"its way too bright in here, turn down the brightness please",smart-lights-en-far,1464.wav
516,"['t͡ʃʲ', 'y', 'ts', 'u', 'v', 'a', 'ɕ', 'ɔ', 'n', 'ɾ', 'uə', 'w', 'a', 's', 'tʂ', 'ə', 'k', 'l', 'ɪ', 'ɕ']",3,SetLightColor,kids bedroom lights to red please,smart-lights-en-far,1465.wav
517,"['ɪ', 'ʐ', 'ə', 'n', 'a', 'ɪ', 'f', 'ɔ', 'ŋ̟', 'm', 'a', 'ð']",5,SwitchLightOn,kitchen lights on now,smart-lights-en-far,1466.wav
518,"['tʂ', 'ə', 'ɕ', 'ɛ', 'n', 'uə', 'm', 'uə', 'a', 'l', 'ɒ']",4,SwitchLightOff,kitchen no more lights,smart-lights-en-far,1467.wav
519,"['ɪ', 'ʀ', 'e', 'ə', 'n', 'w', 'e', 'm', 'ə', 'ts', 'a', 'ɪ', 'ɔ', 't', 'ɛ', 's']",2,SetLightBrightness,laundry room brightness five,smart-lights-en-far,1468.wav
520,"['l', 'a', 'ʐ', 'i', 'ɾ', 'ə', 'ts', 'ɾʲ', 'ɪ', 'ts', 'a']",5,SwitchLightOn,laundry room lights on,smart-lights-en-far,1469.wav
521,"['k', 'n', 'a', 'ɪ', 'f', 'a', 'ʁ', 'l', 's', 'ʊ', 'l', 'i', 'n', 'ɪ', 'x']",3,SetLightColor,Change light color to pink,smart-lights-en-far,147.wav
522,"['b̞', 'a', 'tʂ', 'lʲ', 'ɪ', 'm', 's', 'ɪ', 'y', 'ɔ']",2,SetLightBrightness,laundry room lights to two,smart-lights-en-far,1470.wav
523,"['ɡ', 'w', 'ɔ', 't', 'ə', 'lʲ', 'ɪ', 'b̞', 'a', 'l', 'a', 's', 'p', 'ʊ', 'f']",5,SwitchLightOn,let there be light,smart-lights-en-far,1471.wav
524,"['l', 'a', 'x', 'a', 'e', 'n', 'ə', 'ts', 'e', 'n', 'a', 'ʃ', 'uː']",2,SetLightBrightness,light bulb brightness ten percent,smart-lights-en-far,1472.wav
525,"['ʁ', 'a', 't', 'ʁ', 'a', 'm', 'ɪ', 'n', 'm', 'l', 'ɛ', 'ɕ', 'ə', 'n', 'x']",5,SwitchLightOn,light on in the bathroom,smart-lights-en-far,1473.wav
526,"['k͡p̚', 'o', 'ɛ', 'ʔ', 'a', 'm', 'a', 'tʂ', 'uə', 'ɒ']",5,SwitchLightOn,light up garage,smart-lights-en-far,1474.wav
527,"['v', 'a', 'ʃ', 'ə', 'm', 'a', 'ɪ', 'e', 'm', 'uə', 's', 'ɡ']",1,IncreaseBrightness,lighting up in the loo,smart-lights-en-far,1475.wav
528,"['o', 't', 'a', 'ɾ', 'a', 's', 'ɪ', 'i']",4,SwitchLightOff,lights are off,smart-lights-en-far,1476.wav
529,"['p', 'ʁ', 'a', 'ɪ', 'z', 'ə', 'ts', 'ɛ', 'ɥ', 'ɪ', 'x', 'ʀ', 'ɥ', 'i', 'ð', 'ə', 'a', 'ʁ', 'ʏ', 'x']",2,SetLightBrightness,lights at seventy-three in the bedroom please.,smart-lights-en-far,1477.wav
530,"['ʁ', 'ɔ', 'lʲ', 'ɪ', 'b̞', 'o', 'h', 'ə', 'n', 'v', 'ə', 'n', 'ɔ', 'ɑ', 'ʃ']",1,IncreaseBrightness,lights need brightened in the lounge,smart-lights-en-far,1478.wav
531,"['v', 'ɔ', 'ɪ', 'f', 'ə', 'a', 'ʃ', 'ɪ', 'n', 'd͡ʒ', 'ɪ', 'b̞', 'ə', 'ɾ', 'ʊ', 's', 'ɪ', 't']",4,SwitchLightOff,lights off changing room,smart-lights-en-far,1479.wav
532,"['tɕ', 'iː', 'm', 'æ', 'ɪ', 's̪', 'ɔ', 'm', 'a', 'ð', 'uə', 'ð', 'ɪ']",3,SetLightColor,Change light color to pink.,smart-lights-en-far,148.wav
533,"['b̞', 'ɔ', 'ɛ', 's̪', 'a', 'ʊ', 'f', 'ɔ', 'lʲ', 'ə', 'n', 'p', 'a', 'ɪ', 'h', 'ʌ', 'a', 'ʂ', 'ə']",4,SwitchLightOff,lights off for entire house,smart-lights-en-far,1480.wav
534,"['l', 'a', 'ɪ', 't', 'a', 'x', 'ə', 'n', 'e', 'n', 'ɾ', 'œ', 'ə', 'n', 't']",4,SwitchLightOff,lights off in the garden,smart-lights-en-far,1481.wav
535,"['l', 'a', 'ɪ', 't', 'a', 'ts', 'ɨ', 'ʐ', 'ɔ', 'ʁ', 'lʲ', 'e']",4,SwitchLightOff,lights off in the toilets.,smart-lights-en-far,1482.wav
536,"['ɪ', 's', 'm', 'w', 'a', 'l', 'm', 'a']",5,SwitchLightOn,lights on,smart-lights-en-far,1483.wav
