id,phones,label,intent,text,data-type,file
1609,"['t', 'ɔ', 'l', 't', 'ə', 'ts', 'a', 'ʁ', 'ə', 'm', 'a', 'ɪ', 's', 'ɪ', 's', 't', 'ə', 'a', 't']",4,SwitchLightOff,Put the cellar lights to off,smart-lights-en-close,953.wav
1064,"['d', 'ɑ', 'ʀ', 'a', 'ɪ', 'tʲ', 'ʏ', 'ʁ', 'ɔ', 'x', 'ə', 'n', 'd', 'ə', 't', 'a', 'ɪ', 's', 't', 'ə']",6,PlayMusic,I'd like to listen to Tiësto,smart-speaker-en-close,986.wav
891,"['p', 'a', 'ʊ', 'ʁ', 'm', 'ɪ', 'ts', 'ə', 'ɪ', 'm', 'ð', 'ɔ', 'l̪', 'a', 'ɪ', 'ɛ', 'x', 'n', 'ɛ', 'ə', 'f', 'ɛ', 'ə', 's', 'p', 'ɪ']",0,DecreaseBrightness,Help me dim the light in the pantry,smart-lights-en-close,300.wav
747,"['t͡ʃʲ', 'e', 'ə', 'n', 'd', 'ə', 'k', 'ɑ', 'l', 'a', 'ɾ', 'a', 'f', 'ɪ', 'n', 'd', 'ə', 'l', 'a', 't', 's', 't', 'ʊ', 'm', 'k', 'ɾʲ', 'e', 'ə', 'n']",3,SetLightColor,Change the color of the lights to green,smart-lights-en-close,170.wav
1402,"['v', 'ɛ', 'ʂ', 'uː', 'l', 'a', 'ɪ', 's', 't', 'ɾ', 'a', 'n']",5,SwitchLightOn,Make the lights go on,smart-lights-en-close,766.wav
1058,"['a', 'm', 'a', 'ɪ', 'tʲ', 't', 'ts', 'ɔ', 'ʁ', 'ð', 'ɛ', 's', 'uː', 'lʲ', 'o', 'v', 'ɔ', 'l̪', 's', 't', 'ɛ']",6,PlayMusic,I'd like to listen to Ina Wroldsen,smart-speaker-en-close,1171.wav
37,"['s', 'ɛ', 'θ', 'ə', 'l', 'a', 'j', 'tʰ', 'z', 'ts', 'ə', 'tʃ', 'f', 'ʌ', 'n', 'i', 't', 'u', 'ɪ', 'n', 'ð', 'ə', 'ɔ', 'f', 'ə', 's']",2,SetLightBrightness,Set the lights to twenty two in the office,smart-lights-en-close,1031.wav
1192,"['a', 'm', 'a', 'ɪ', 's', 'sː', 'l', 'ɔ', 'l', 'ɪ', 's', 'ə', 'n', 'ɨ', 'ə', 'k', 'ʁ', 'a', 'l̪', 'ʏ', 'g', 'a', 'ð', 'l']",6,PlayMusic,I'd like to listen to Kollegah,smart-speaker-en-close,1180.wav
1233,"['a', 'l', 'z', 'ə', 'f', 'ʁ', 'a', 's', 'ə', 'v', 'o', 'l', 'ts', 'ɛ', 't', 't͡ʃʲ', 'ɔ', 'l', 'n', 'o', 'ʁ', 'ɛ', 'n', 's', 't', 'p', 'ɛ', 'ʁ', 'œ̃', 'n', 'ɪ', 'm', 'ð', 'ɛ', 's', 'ɾ', 'uː', 'ɾ', 'ʊ', 'm']",0,DecreaseBrightness,Is it possible to turn the lights down in this room?,smart-lights-en-close,612.wav
307,"['k͡p̚', 'ɪ', 'uə', 'a', 'ɪ', 'x', 't', 'ʊ', 'b̞', 'ɛ', 's', 'ʊ', 'n', 'tʂ', 'ɹ̩', 'p', 'ʁ', 'ɪ', 'a', 'n', 'ə', 'ʁ']",6,PlayMusic,I'd like to listen to PNL,smart-speaker-en-close,1190.wav
1135,"['ɛ', 'l', 'a', 'ɪ', 'x', 'tʲ', 'u', 'lʲ', 'ɪ', 'x', 'ə', 'n', 't', 'uə', 'b̞', 'w', 'ɔ', 'n', 'd', 'ɹ̩', 'ʐ']",6,PlayMusic,I'd like to listen to Oh Wonder,smart-speaker-en-close,1210.wav
926,"['b', 'a', 'ɪ', 'm', 'a', 'ɪ', 'k', 't', 'uː', 'ə', 's', 'ɪ', 'n', 'd', 'ə', 'h', 'a', 'ʊ', 's', 'ɪ']",6,PlayMusic,I'd like to listen to Halsey,smart-speaker-en-close,893.wav
1655,"['ʃ', 'ɒ', 's', 'ɪ', 'm', 'a', 'j', 'ð', 'ɛ', 's', 'w', 'a', 'b̞', 'ɔ', 'v', 'w', 'a', 'ɪ', 'tʲ', 'tʂ', 'iː', 'f', 'uə', 'a', 'n', 'ɴ', 'tʲ', 'iː']",2,SetLightBrightness,Set the brightness level of light to twenty,smart-lights-en-close,995.wav
372,"['t͡ʃʲ', 'ɒ', 'ɹ', 'ɾ', 'o', 't', 'ɔ', 'm', 'w', 'a', 'ɪ', 'i', 'tʲ', 'tɕ', 'o', 'n', 'ə', 'fʲ', 'e', 'a', 'ɴ', 'tʂʰ', 'ɥ', 'i']",1,IncreaseBrightness,Turn up the lights in the pantry,smart-lights-en-close,1335.wav
1161,"['b', 'ɑ', 'ɪ', 'n', 'ɪ', 'n', 'ə', 'v', 'ɛ', 's', 'n', 'ɛ', 't', 'b', 'ɪ', 'f', 't', 'ə', 'ð', 'n', 'ð', 'ə', 'l', 'a', 'ɪ', 'x', 'ʁ', 'ɑ', 'ð', 'l']",5,SwitchLightOn,I'm in the basement please turn the lights on.,smart-lights-en-close,548.wav
603,"['a', 'l', 'ɾ', 'ʊ', 'a', 't', 'uə', 'lʲ', 'ə', 's', 'a', 'ɴ', 'tʂ', 'uə', 'ɛ', 'ɾ', 'n', 'iː', 'f', 'ɪ', 'ə', 'dʲ', 'iː', 'tʲ', 'ʊ', 'ŋ̟', 'v', 'iː', 'k', 'ɪ']",6,PlayMusic,I'd like to listen to Herencia de Timbiqui,smart-speaker-en-close,202.wav
1210,"['b', 'a', 'ɪ', 'l', 'a', 'ɪ', 't', 'o', 'lʲ', 'e', 'f', 'ə', 'n', 't', 'uə', 'ɛ', 's', 'm', 'ɪ', 't', 'j', 'a', 'ɾ', 'k̟ʲ', 'e', 'tʂ', 'e']",6,PlayMusic,I'd like to listen to SBTRKT,smart-speaker-en-close,152.wav
8,"['ə', 'm', 'ɤ̆', 'k', 'ʂ', 'uə', 'l', 'ɛ', 's', 'ə', 'n', 'ts', 'ə', 'n', 'i', 'd', 'a', 'z']",6,PlayMusic,I'd like to listen to Nate Dogg,smart-speaker-en-close,1218.wav
341,"['a', 'j', 'l̪', 'a', 'j', 'k', 'tsʰ', 'ɔ', 'l', 'ɪ', 'ʂ', 'ə', 'n', 'd͡ʒ', 'ɻ̩', 's', 'k̟ʲ', 'e', 'm', 'z']",6,PlayMusic,I'd like to listen to Sting,smart-speaker-en-close,26.wav
675,"['a', 'l', 'tʰ', 'l', 'a', 'ɪ', 'x', 't', 'uə', 'lʲ', 'ɪ', 's', 'ə', 'n', 'd', 'uə', 'a', 'ʊ', 'f', 'd', 'ə', 'k', 'l', 'a', 't͡ʃ']",6,PlayMusic,I'd like to listen to Afterklaps,smart-speaker-en-close,549.wav
1234,"['ɪ', 'n', 'ð', 'ɛ', 'ɾ', 'ɔ', 'w', 'e', 'x', 'ə', 'l̪', 'tː', 'ɔ', 'n', 'ð', 'ɪ', 't', 'iː', 'tʲ', 'tʂ', 'ʌ', 'n', 't', 'l', 'a', 'j', 'v', 't', 'ə', 'tʂ', 'uə', 'ɹ', 'ɛ', 'n']",3,SetLightColor,Is there a way to turn the kitchen lights to red?,smart-lights-en-close,613.wav
1091,"['a', 'ɪ', 'ɛ', 'b̞', 'w', 'a', 'ɴ', 'ts', 'uə', 's', 'ɪ', 'n', 'd', 'ə', 'l', 'a', 'ɪ', 'tʂ', 'uə', 't', 'ə', 'ɴ']",2,SetLightBrightness,I want to set the light to ten,smart-lights-en-close,482.wav
1146,"['a', 'ə', 'lʲ', 'a', 'ɪ', 'ɛ', 'ə', 'd', 'ɹ̩', 'ə', 'f', 'a', 'ʁ', 'ɡ', 'i', 'ð', 'ə', 'n', 'a', 'ɪ', 'n', 's', 't', 'uː', 'b̞', 'ə', 'n', 'ə']",3,SetLightColor,I'd like the parking lights to be red,smart-lights-en-close,534.wav
294,"['t', 'ɹ̩', 'n', 'ts', 'ə', 'l', 'ɑ', 'ɹ', 't͡ʃʲ', 'm', 'i', 'ɾ', 'ɪ', 'ŋ', 'ɹ', 'o', 'l', 'g', 'ɹ', 'e', 'n']",3,SetLightColor,Turn the large meeting room green.,smart-lights-en-close,1263.wav
13,"['a', 'j', 's', 'uə', 'i', 'j', 'tsʰ', 'ə', 'l', 'ʌ', 's', 'ә', 'n', 't', 't̪ʰ', 'j', 'u', 'ɛ', 'g', 'n', 'ə', 's', 'o', 'w', 'l', 'v', 'ɛ', 'ʁ', 'l']",6,PlayMusic,I'd like to listen to Agnes Obel,smart-speaker-en-close,347.wav
977,"['a', 'j', 'w', 'ɛ', 'n', 't', 'ɛ', 'tʰ', 't', 'ɨ', 'v', 'b̥', 'i', 'b̥', 'ɹ', 'e', 'j', 'tʰ', 'ɹ̩', 'æ', 'n', 'd', 'ð', 'ə', 's', 'ɛ', 'l̪', 'l', 'ə']",1,IncreaseBrightness,I want it to be brighter in the cella,smart-lights-en-close,379.wav
259,"['t͡ʃ', 'ɻ̩', 'l', 'n', 'h', 'a', 'ɔ', 'f', 't', 'ɛ', 's', 'a', 'l̪', 'ə', 'l', 'a', 'ɪ', 't͡ʃ']",4,SwitchLightOff,Turn out the cellar lights,smart-lights-en-close,1231.wav
158,"['t͡ʃʲ', 'œ', 'n', 'd', 'ə', 'n', 'o', 'ʁ', 'a', 'ɪ', 'h', 'ə', 'n', 'ð', 'ə', 'v', 'ɛ', 'tʂ', 'ʊ']",0,DecreaseBrightness,Turn down the light in the bedroom.,smart-lights-en-close,1140.wav
1152,"['k', 'œ̃', 'n', 'ɔ', 'ʁ', 'ə', 'ɪ', 'n', 's', 'p', 'i', 'ɾ', 'uə', 'a', 'ɪ', 'ɾ', 'ə', 'n', 's', 't', 'ɛ', 'l', 'ə', 'n']",3,SetLightColor,Can the lights be red instead?,smart-lights-en-close,54.wav
970,"['b', 'a', 'ɪ', 'zʲ', 'ɪ', 'ŋ', 'k', 's', 't', 'ɔ', 'ə', 's', 'ʃ', 'œ', 'n', 'v̞ʲ', 'e', 'ɔ', 'ə', 'n', 'v', 'a', 'ɪ', 'n', 'a', 'ʊ']",5,SwitchLightOn,I think the lights should be on by now,smart-lights-en-close,372.wav
1112,"['d', 'ə', 'l', 'a', 'ɪ', 't', 't͡ʃʲ', 'ʏ', 'm', 'ə', 's', 'uː', 'n', 'lʲ', 'ə', 'ɛ', 'ə', 'ʁ', 'a', 'ɪ', 'z', 'ə', 'n']",6,PlayMusic,I'd like to listen to Wisin,smart-speaker-en-close,895.wav
947,"['a', 'j', 's', 'l', 'ɤ̆', 'j', 'k', 'ts', 'ɛ', 'l', 'ʌ', 's', 'ə', 'n', 'tʰ', 'ə', 'n', 'd', 'e', 'j', 'n', 'ɪ', 'k']",6,PlayMusic,I'd like to listen to Daynik,smart-speaker-en-close,356.wav
1604,"['t', 'uə', 'ɾ', 'l', 'ɛ', 'ɪ', 't͡ʃʲ', 't', 'u', 'ə', 'p', 'ɾ', 'o']",3,SetLightColor,Put lights to blue,smart-lights-en-close,949.wav
845,"['ɒ', 'l̪', 'tʂ', 'ɻ̩', 's', 'æ', 'n', 'tʂ', 'i', 'l', 'a', 'j', 'k', 'ɪ', 'n', 'd', 'uə', 'lʲ', 'a', 'j', 'b̞', 'ə', 'l', 'tʰ', 'uə', 'n', 't', 'i', 'n', 'ɤ̆', 'j']",2,SetLightBrightness,Adjust the pantry lighting to level thirty nine,smart-lights-en-close,26.wav
1100,"['s', 'ɪ', 'n', 'tʲ', 'ɪ', 'p', 'a', 'ɥ', 'iː', 'ð', 'œ', 'ʁ']",6,PlayMusic,I'd like to listen to Omulu,smart-speaker-en-close,426.wav
1475,"['t', 'uə', 'ɨ', 'ə', 'iː', 'ɕ', 'ə', 'n', 'tʂ', 'o', 'l̪', 'a', 'ɪ', 'lʲ', 'i', 'n', 'tʂ', 'ɹ̩', 'tʂʰ', 'uə', 'a', 'ð', 'b̞', 'ʌ', 'ɴ', 'd', 'ɪ', 'ɕ', 'i', 'æ', 't']",2,SetLightBrightness,Please change the lighting to twelve in the shed,smart-lights-en-close,832.wav
1442,"['m', 'e', 'k', 'l', 'o', 'l', 't', 'ɔ', 'lʲ', 'ə', 's', 'ʀ', 'uː', 'i', 'l', 'a', 'ɪ', 's']",3,SetLightColor,Make the toilets green lights,smart-lights-en-close,802.wav
1111,"['ɛ', 'l', 'a', 'ŋ', 'tʂ', 'uː', 'lʲ', 'ɪ', 's', 'ʂ', 'ə', 'n', 'tʂ', 'uə', 'ɕ', 'i', 'n', 'w', 'b̞', 'a', 'l', 'tʂ', 'ɒ', 'g', 'ɾ', 'ɪ', 'n']",6,PlayMusic,I'd like to listen to Eva Dahlgren,smart-speaker-en-close,307.wav
35,"['ɪ', 'n', 'tʲ', 'e', 't', 'ɒ', 'ɴ', 'k', 'œ', 'f', 'uː', 'm', 'a', 'l', 'a', 'ɕ']",6,PlayMusic,I'd like to listen to Tankurt Manas,smart-speaker-en-close,712.wav
304,"['a', 'j', 'ɛ', 'd', 'uə', 'a', 'j', 'k', 'tʂʰ', 'ə', 'l', 'ɪ', 'ʃ', 'ə', 'n', 'ə', 'w', 'ɔ', 'tʰ', 'ɹ̩', 'm', 'ʌ', 's']",6,PlayMusic,I'd like to listen to Watermät,smart-speaker-en-close,768.wav
459,"['æ', 'n', 'd', 'l̪', 'ɤ̆', 'j', 'ɪ', 'ŋ', 't', 'ə', 'l', 'ɪ', 's', 'ə', 'n', 't', 'ə', 'd͡ʒ', 'ɪ', 'ɹ', 'i', 's', 'm', 'ɪ']",6,PlayMusic,I'd like to listen to Jerry Smith,smart-speaker-en-close,1258.wav
513,"['ɪ', 's', 'p', 'ɾ', 'ʏ', 'ɾʲ', 'i', 'tʲ', 'ɑ', 'l', 'x', 'ə', 'ɔ', 'ɒ', 'ɪ', 'n', 'ɔ', 'x', 'e', 't͡ʃʲ', 'ə', 'a', 'ɪ', 'n', 'ɔ', 'ʁ', 'ɒ', 't͡ʃ', 'a', 'ɾ']",1,IncreaseBrightness,"its pretty dark here , why didnt you turn the lights up",smart-lights-en-close,1462.wav
67,"['s', 't', 'a', 'ə', 'f', 't', 'a', 'l̪', 'a', 'ɪ', 'x', 't', 'ə', 'v̞ʲ', 'ɪ', 'ɑ', 'n']",4,SwitchLightOff,Stop the lights to be on,smart-lights-en-close,1059.wav
537,"['b̞', 'ə', 'ɪ', 't', 'tʂ', 'uə', 'ɔ', 'n', 'ʁ', 'uː', 'z', 'b', 'a', 'ɪ', 'tʂʰ', 'a', 'n', 'k', 'ʁ', 'a', 'zʲ']",5,SwitchLightOn,lights on please,smart-lights-en-close,1484.wav
200,"['a', 'ɪ', 'v', 'a', 'ɪ', 'x', 's', 'sː', 'ɹ̩', 'ʁ', 'ɛ', 's', 'sː', 'ə', 'n', 'ɛ', 's', 't', 'pʲ', 'a', 'ɪ', 'n', 'ɛ', 'ə', 'ʁ', 'ʊ', 's', 'b', 'e', 'v', 'ɔ', 'ʏ']",6,PlayMusic,I'd like to listen to Ben El Tavori,smart-speaker-en-close,6.wav
120,"['a', 'ɪ', 'm', 'a', 'ɪ', 's', 't', 'a', 'ð', 'ə', 's', 'ɹ̩', 'lʲ', 'ɪ', 'd͡ʒ', 'ʏ', 'zʲ']",6,PlayMusic,I'd like to listen to Joost,smart-speaker-en-close,443.wav
1542,"['b', 'ɪ', 'l', 'ts', 'u', 'ɛ', 't͡ʃʲ', 't', 'ɪ', 'f', 'ə', 'ɪ', 'n', 'ɡ', 'ʁ', 'a', 'ɪ', 'ɛ', 'ɾ', 'i', 'k']",3,SetLightColor,Please switch to pink lighting,smart-lights-en-close,893.wav
309,"['tʂʰ', 'œ', 'n', 'ʊ', 'ʁ', 'l', 'a', 'ɪ', 'n', 't͡ʃʲ', 'ə', 'n', 'ʊ', 'm', 'ə', 'ɪ', 'ɾ', 'ə', 'm', 'ə', 'ʊ', 'm', 'ts', 'ɻ̩', 's', 'ɹ̩', 'l', 'dʲ', 'i', 'n', 'a', 'ɪ']",2,SetLightBrightness,Turn the lights in the waiting room to thirty nine,smart-lights-en-close,1277.wav
800,"['ɪ', 'n', 'y', 'ð', 'ə', 'n', 's', 'ʁ', 'ɻ̩', 'lʲ', 'i', 's', 't', 'ə', 'b', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'ɛ', 'ə', 'n', 't', 'a', 'l', 'z', 'e', 'ʁ', 'a', 'ɪ', 't']",1,IncreaseBrightness,Could you increase the brightness of the lights?,smart-lights-en-close,218.wav
69,"['ɒ', 'j', 'ɛ', 'd', 'i', 'l', 'a', 'j', 'k', 't', 'ə', 'l', 'ɪ', 's', 'ə', 'n', 't', 'ə', 'd', 'ɑ', 'n', 'i', 'h', 'æ', 'θ', 'ə', 'w', 'e', 'j']",6,PlayMusic,I'd like to listen to Donny Hathaway,smart-speaker-en-close,590.wav
1083,"['a', 'w', 'ə', 'zʲ', 'ɪ', 'ə', 't͡ʃʲ', 'e', 'ə', 'ɴ', 'ʂ', 'ə', 'f', 'ɔ', 'ɾ', 'ɔ', 'ɪ', 'm', 'v', 'ɾ', 'a', 'ɪ', 'ɛ', 'ɪ', 'n', 'd', 'ɛ', 's', 'p', 'ɪ', 'x', 'a', 'ɪ', 'n', 't', 'ʁ', 'ɪ', 'z']",2,SetLightBrightness,"I want to change the boardroom brightness to ten please.
",smart-lights-en-close,475.wav
821,"['a', 'j', 'l', 'a', 'j', 'k', 'ts', 'ə', 'l', 'ʌ', 's', 't', 'n', 'i', 'j', 'u', 'ɟ', 'æ', 'n', 'f', 'ɔ', 'ɹ', 'ɪ', 'n', 'tʂ', 'u', 'n', 'o', 'w', 'n', 'i']",6,PlayMusic,I'd like to listen to GAMPER & DADONI,smart-speaker-en-close,257.wav
125,"['ð', 'ə', 'l', 'a', 'ɪ', 'f', 'ə', 'n', 'ɪ', 'ə', 's', 't', 'uː', 'b̞', 'i', 'lʲ', 'e', 'm', 'ə']",0,DecreaseBrightness,The light needs to be dimmed.,smart-lights-en-close,1110.wav
68,"['k', 'e', 'ɲ', 'uə', 'ɹ', 'e', 'z', 'uə', 'a', 'ɪ', 'i', 'tɕʰ', 'iː', 'ɳ', 'ə', 'uə', 'ɛ', 'l̪', 'ɪ', 's']",1,IncreaseBrightness,Can you raise the lights in the toilets,smart-lights-en-close,106.wav
1022,"['ə', 'l', 'a', 'j', 'k', 'ts', 'ə', 'l', 'ɛ', 's', 'ə', 'n', 'tɕʰ', 'j', 'u', 'ɪ', 'n', 'ɹ', 'i', 't͡ɕ', 'o', 'w', 'h', 'u', 'ɟ', 'ɛ', 'ɹ', 'iː', 'z']",6,PlayMusic,I'd like to listen to Enrico Ruggeri,smart-speaker-en-close,261.wav
1244,"['ɕ', 'ʊ', 'd', 'uə', 'k', 'iː', 'n', 'ə', 'b', 'ɛ', 'g', 'ɔ']",1,IncreaseBrightness,It's too dark in the bedroom,smart-lights-en-close,622.wav
1141,"['ɒ', 'tʂ', 'l', 'a', 'ɪ', 's', 't', 'uə', 'lʲ', 'ə', 'ʂ', 'ə', 'ɴ', 't', 'uə', 'a', 'm', 's̪', 'i', 'l', 'ʌ', 'b̞', 'i', 'ɲ', 'j', 'ɔ']",6,PlayMusic,I'd like to listen to Mc Livinho,smart-speaker-en-close,1208.wav
149,"['t', 'ɹ̩', 'n', 'd', 'a', 'w', 'n', 'b̥', 'ɛ', 'd', 'ɹ', 'u', 'l', 'a', 'j', 'tʰ', 'z']",0,DecreaseBrightness,Turn down bed room lights,smart-lights-en-close,1132.wav
25,"['a', 'lː', 'a', 'ɪ', 'k', 's', 'o', 'ð', 'ɪ', 'ɕ', 'y', 'n', 'o', 'p', 'ɾ', 'a', 'n', 'tʂ', 'e']",6,PlayMusic,I'd like to listen to Frances,smart-speaker-en-close,817.wav
475,"['a', 'ɒ', 'ɪ', 'n', 'w', 'a', 'ɪ', 'k', 'tʂ', 'uː', 'ŋ̟', 'm', 'ɪ', 's', 'ə', 'n', 't', 'ɪ', 'ə', 'k', 'ɾ', 'ɛ', 's', 'w', 'ɨ', 'ɹ̩']",6,PlayMusic,I'd like to listen to Kris Wu,smart-speaker-en-close,512.wav
931,"['d', 'ə', 'n', 'a', 'ɪ', 'tʲ', 't', 'o', 'm', 'a', 's', 'ə', 'n', 'd', 'ə', 't͡ʃʲ', 'ɛ', 's', 'ə', 'n', 'd', 'e', 'b̞', 'ʏ', 'l', 'ʌ']",6,PlayMusic,I'd like to listen to Jason Derulo,smart-speaker-en-close,898.wav
1172,"['a', 'n', 'a', 'ɪ', 'k', 'ts', 'uː', 'ʁ', 'ð', 'ɛ', 's', 'ɪ', 'n', 't', 'ɪ', 'ə', 'ð', 'ɪ', 't', 'd', 'ɹ', 'æ', 'ŋ', 'k']",6,PlayMusic,I'd like to listen to The Brinks,smart-speaker-en-close,225.wav
132,"['ʔ', 'a', 'l̪', 'a', 'ɪ', 'tʂʰ', 'l', 'ɪ', 'ʂ', 'ɻ̩', 'tʂ', 's', 'ɪ', 'f', 'uə', 'l̪', 'l', 'i', 'l', 'uə']",6,PlayMusic,I'd like to listen to Cecilie Noer,smart-speaker-en-close,103.wav
920,"['a', 'ɾ', 'o', 'm', 'a', 'pʲ', 'i', 'o', 'ɾ', 'v̞ʲ', 'ɪ', 'ə', 'n', 'ɪ', 'l̪', 'a', 'ɪ', 'ɾ', 'ɒ', 'n', 'ə', 'n', 'ɨ', 'ɪ', 'a', 'f', 'ɹ̩', 's']",4,SwitchLightOff,I don't want there to be any light on in the office,smart-lights-en-close,327.wav
1062,"['ɛ', 'ə', 'l', 'a', 'ɪ', 'k', 't', 'b̞', 'œ', 's', 'ə', 'n', 'd', 'ə', 'm', 'a', 'ɾ', 'k', 'v', 'a', 'n', 'x', 'ə', 'n']",6,PlayMusic,I'd like to listen to Mark Ronson,smart-speaker-en-close,980.wav
1407,"['m', 'i', 'ɡ', 'e', 'l', 'a', 'ɪ', 'x', 't', 'ɪ', 'n', 'ð', 'ə', 'ʂ', 'ɛ', 'l', 'ɹ̩', 'æ', 'l', 'tʰ', 'ɹ̩', 't', 'u', 'ʁ', 'a', 'z', 'n', 'ə', 'ɾ']",2,SetLightBrightness,Make the lights in the cellar at the two brightness.,smart-lights-en-close,770.wav
674,"['a', 'l', 'a', 'ɪ', 'k', 'lʲ', 'iː', 's', 'ʌ', 'ɴ', 'd', 'uə', 'm', 'a', 'j', 'i', 'p', 'ɛ', 'l', 'ɪ', 's̪']",6,PlayMusic,I'd like to listen to Mike Palace,smart-speaker-en-close,548.wav
834,"['a', 'n', 'l', 'a', 'ɪ', 'x', 't', 'ə', 'b̞', 'ɹ̩', 's', 'ɪ', 'n', 'ts', 'ɛ', 's', 'v', 'a', 'ɪ', 's', 't']",6,PlayMusic,I'd like to listen to Fyfe,smart-speaker-en-close,734.wav
856,"['æ', 'n', 'd', 'l', 'a', 'j', 'k', 'ts', 'ə', 'l', 'ɪ', 's', 'ə', 'n', 't', 'ə', 'b̞', 'ɹ̩', 'g', 'ɨ', 'l', 'ə']",6,PlayMusic,I'd like to listen to Regula,smart-speaker-en-close,466.wav
851,"['k', 'æ', 'm', 'ð', 'ə', 'l', 'a', 'j', 'tʰ', 's', 'ɪ', 'n', 'ð', 'ə', 'l', 'ɪ', 'v', 'ɪ', 'ŋ', 'ɹ', 'u', 'm']",0,DecreaseBrightness,Dim the lights in the living room,smart-lights-en-close,265.wav
672,"['ʁ', 'a', 'ɪ', 't͡ʃʲ', 'e', 'tʲ', 'ə', 'm', 'iː', 'l', 'ɡ', 'l', 'o', 'ɪ', 'm', 'ə', 's', 't', 'ɔ', 'ɾ', 'ɪ', 'a', 'ʁ']",3,SetLightColor,the lights need to be blue in the studio,smart-lights-en-close,1606.wav
60,"['ə', 'n', 'ʁ', 'a', 'f', 'ə', 's', 't', 'b', 'ɪ', 'zʲ', 'a', 's', 'k', 'ɹ̩', 'n', 'ɛ', 'k', 't', 'ə', 'ts', 'a', 'ɪ', 'ɛ', 'b̞', 'a', 'ʊ', 's', 't', 'ɛ', 'l', 'f', 't', 'ə', 'b', 'a', 'ɪ', 'ɛ', 'ɪ', 's', 'a', 'f', 't', 'a', 'ɪ', 'm']",2,SetLightBrightness,"Sir, in the office please set the connected light bulbs to the brightness of ten. ",smart-lights-en-close,1052.wav
1133,"['a', 'j', 'i', 'uə', 'a', 'j', 'k', 'tʂ', 'ə', 'l', 'ɪ', 'ʃ', 'ə', 'n', 't', 'ə', 'æ', 'l', 'ə', 'h', 'æ', 'n', 'd', 'g', 'ɹ', 'o', 'w', 'f', 'ɔ', 'ɹ', 'n', 'æ', 'mʲ', 'ɪ', 'z']",6,PlayMusic,I'd like to listen to Alejandro Fernandez,smart-speaker-en-close,1249.wav
264,"['t', 'ɛ', 'l', 'ə', 'ʀ', 'ʁ', 'ɪ', 'ʂ', 'ə', 'm', 'ə', 'n', 't', 'tʰ', 'l', 'a', 'j', 'k', 't', 'a', 'w', 'n']",0,DecreaseBrightness,Turn the basement lights down,smart-lights-en-close,1236.wav
812,"['ɒ', 't̪', 'uə', 'o', 'a', 'i', 'ɪ', 'ʂ', 'ʊ', 'm', 'ɪ', 'ʂ', 'ʌ', 'n', 'ɨ', 'i', 'a', 'e', 'b̞', 'uə', 'a', 'ʐ']",6,PlayMusic,I'd like to listen to Jai Wolf,smart-speaker-en-close,64.wav
456,"['l', 'e', 'm', 'ə', 'n', 'z', 'a', 'ʊ', 'f', 'ɡ', 'ɛ', 'l', 't', 'ə', 'b', 'ɛ', 'l', 't', 'ʀ', 'ʊ', 'm', 'ə', 'l', 'a', 'ɪ', 's']",0,DecreaseBrightness,dim the kids bedroom lights,smart-lights-en-close,1410.wav
596,"['j', 'ɴ', 'i', 'iː', 'ʂ', 'ɻ̩', 'm', 'uə', 'i']",5,SwitchLightOn,please need some light,smart-lights-en-close,1538.wav
48,"['a', 'm', 'a', 'ɪ', 's', 'sː', 'u', 'ð', 'ɛ', 's', 'f', 'ɪ', 'n', 'a', 'ə', 'm', 'i', 's', 'm', 'a', 'ʊ', 'f']",6,PlayMusic,I'd like to listen to Meek Mill,smart-speaker-en-close,1182.wav
982,"['a', 'ɪ', 'b̞', 'ɔ', 'ɴ', 'k', 'l', 'e', 'ɪ', 'm', 'ɨ', 'ə', 'l', 'tʂ', 'uə', 'a', 'ɾ', 'tʂ', 'e', 'b', 'ɪ', 't', 'ə', 'ʂ', 'e', 'ɕ', 'ɪ', 'ŋ', 'p', 'ʁ', 'uə', 'o', 'ð', 'ə', 'ɾ', 'a', 'ɪ', 'x', 'n', 'ɪ', 's']",2,SetLightBrightness,I want level twelve to be the setting for the brightness,smart-lights-en-close,383.wav
883,"['ɒ', 'l', 't̪', 'uə', 'ɒ', 'ɪ', 'tʂʰ', 'o', 'm', 'ɔ̃', 'ɕ', 'j', 'ɳ', 'n', 'ə', 'b̞', 'w', 'a', 'ʌ', 'n', 'ɻ', 'ɹ̩', 'ə', 'n', 'tsʰ', 'a', 'b̞', 'uə', 'e', 'tʲ']",6,PlayMusic,I'd like to listen to OneRepublic,smart-speaker-en-close,936.wav
209,"['t͡ʃʲ', 'a', 'ɾ', 'a', 'ts', 'o', 'l', 'a', 'ɪ', 'ts', 'ə', 'pʲ', 'e', 'ɪ', 'ɾ', 'o']",4,SwitchLightOff,Turn off the lights in the bedroom,smart-lights-en-close,1187.wav
37,"['a', 'l', 'b', 'uə', 'a', 'i', 'tʂʰ', 'ə', 'b̞', 'w', 'ɪ', 'ʂ', 'ə', 'ɴ', 'tʂ', 'ə', 'j', 'e', 'l', 'iː']",6,PlayMusic,I'd like to listen to Yeezy,smart-speaker-en-close,710.wav
